year,genre_1,genre_2,co_occurrence_count
2006,bubblegum dance,eurodance,1
2006,bubblegum dance,europop,1
2006,bubblegum dance,german techno,1
2006,bubblegum dance,melbourne bounce international,1
2006,dance pop,eurodance,1
2006,dance pop,german techno,1
2006,dance pop,melbourne bounce international,1
2006,eurodance,eurodance,1
2006,eurodance,europop,1
2006,eurodance,german techno,1
2006,eurodance,melbourne bounce international,1
2006,europop,german techno,1
2006,europop,melbourne bounce international,1
2006,german techno,german techno,1
2006,german techno,melbourne bounce international,1
2006,melbourne bounce international,melbourne bounce international,1
2006,europop,uk pop,1
2006,chicago rap,pop rap,1
2006,chicago rap,rap,1
2006,atl hip hop,country rap,1
2006,atl hip hop,redneck,1
2006,country rap,country rap,1
2006,country rap,dirty south rap,1
2006,country rap,pop rap,1
2006,country rap,redneck,1
2006,country rap,southern hip hop,1
2006,dirty south rap,redneck,1
2006,pop rap,redneck,1
2006,redneck,redneck,1
2006,redneck,southern hip hop,1
2006,deep pop r&b,neo soul,1
2006,deep pop r&b,pop rap,1
2006,alternative metal,canadian rock,1
2006,canadian rock,canadian rock,1
2006,canadian rock,nu metal,1
2006,canadian rock,post-grunge,1
2006,australian pop,neo mellow,1
2006,australian pop,pop rock,1
2006,australian pop,talent show,1
2006,dance pop,talent show,1
2006,neo mellow,talent show,1
2006,neo mellow,uk pop,1
2006,pop,talent show,1
2006,pop rock,talent show,1
2006,pop rock,uk pop,1
2006,post-teen pop,talent show,1
2006,talent show,talent show,1
2006,talent show,uk pop,1
2006,r&b,trap music,1
2006,trap music,urban contemporary,1
2006,nu metal,pop rap,1
2006,pop rap,rap rock,1
2006,acoustic pop,folk-pop,1
2006,acoustic pop,lilith,1
2006,atl hip hop,deep pop r&b,1
2006,atl hip hop,girl group,1
2006,atl hip hop,r&b,1
2006,atl hip hop,urban contemporary,1
2006,deep pop r&b,southern hip hop,1
2006,girl group,southern hip hop,1
2006,folk-pop,scottish singer-songwriter,1
2006,lilith,neo mellow,1
2006,lilith,pop rock,1
2006,lilith,scottish singer-songwriter,1
2006,neo mellow,scottish singer-songwriter,1
2006,pop rock,scottish singer-songwriter,1
2006,scottish singer-songwriter,scottish singer-songwriter,1
2006,detroit hip hop,detroit hip hop,1
2006,detroit hip hop,g funk,1
2006,detroit hip hop,hip hop,1
2006,detroit hip hop,rap,1
2006,crunk,urban contemporary,1
2006,dirty south rap,urban contemporary,1
2006,gangster rap,urban contemporary,1
2006,dance pop,new jack swing,1
2006,dance pop,quiet storm,1
2006,hip hop,quiet storm,1
2006,hip pop,quiet storm,1
2006,neo soul,new jack swing,1
2006,neo soul,quiet storm,1
2006,new jack swing,pop rap,1
2006,new jack swing,quiet storm,1
2006,new jack swing,southern hip hop,1
2006,pop rap,quiet storm,1
2006,quiet storm,quiet storm,1
2006,quiet storm,r&b,1
2006,quiet storm,southern hip hop,1
2006,quiet storm,urban contemporary,1
2006,electropop,neo soul,1
2006,hip hop,new orleans rap,1
2006,new orleans rap,new orleans rap,1
2006,new orleans rap,pop,1
2006,new orleans rap,pop rap,1
2006,new orleans rap,rap,1
2006,new orleans rap,trap music,1
2006,glam metal,glam metal,1
2006,glam metal,rock,1
2006,australian pop,electropop,1
2006,australian pop,hip pop,1
2006,australian pop,r&b,1
2006,australian pop,urban contemporary,1
2006,electropop,pop,1
2006,electropop,post-teen pop,1
2006,electropop,uk pop,1
2006,hip pop,uk pop,1
2006,r&b,uk pop,1
2006,uk pop,urban contemporary,1
2006,east coast hip hop,east coast hip hop,1
2006,east coast hip hop,hardcore hip hop,1
2006,east coast hip hop,hip hop,1
2006,east coast hip hop,hip pop,1
2006,east coast hip hop,pop,1
2006,east coast hip hop,pop rap,1
2006,east coast hip hop,rap,1
2006,hardcore hip hop,hip pop,1
2006,hardcore hip hop,pop,1
2006,latin,latin hip hop,1
2006,latin,reggaeton,1
2006,latin,tropical,1
2006,latin hip hop,latin hip hop,1
2006,latin hip hop,pop,1
2006,latin hip hop,reggaeton,1
2006,latin hip hop,tropical,1
2006,pop,reggaeton,1
2006,pop,tropical,1
2006,reggaeton,reggaeton,1
2006,reggaeton,tropical,1
2006,tropical,tropical,1
2006,contemporary country,dance pop,1
2006,contemporary country,pop,1
2006,contemporary country,post-teen pop,1
2006,country,dance pop,1
2006,country,pop,1
2006,country,post-teen pop,1
2006,country dawn,dance pop,1
2006,country dawn,pop,1
2006,country dawn,post-teen pop,1
2006,dance pop,girl group,1
2006,girl group,post-teen pop,1
2006,alternative metal,san marcos tx indie,1
2006,neo mellow,san marcos tx indie,1
2006,pop rock,san marcos tx indie,1
2006,post-grunge,san marcos tx indie,1
2006,san marcos tx indie,san marcos tx indie,1
2006,chicago rap,hip pop,1
2006,chicago rap,new jack swing,1
2006,chicago rap,r&b,1
2006,chicago rap,urban contemporary,1
2006,neo mellow,singer-songwriter,1
2006,pop,singer-songwriter,1
2006,pop rock,singer-songwriter,1
2006,singer-songwriter,singer-songwriter,1
2006,crunk,memphis hip hop,1
2006,memphis hip hop,rap,1
2006,crunk,hardcore hip hop,1
2006,dirty south rap,hardcore hip hop,1
2006,hardcore hip hop,southern hip hop,1
2006,alternative hip hop,alternative hip hop,1
2006,alternative hip hop,art pop,1
2006,art pop,art pop,1
2006,idol,idol,1
2006,acoustic pop,la pop,1
2006,acoustic pop,neo mellow,1
2006,acoustic pop,pop rock,1
2006,acoustic pop,transpop,1
2006,la pop,la pop,1
2006,la pop,neo mellow,1
2006,la pop,pop rock,1
2006,la pop,transpop,1
2006,neo mellow,transpop,1
2006,pop rock,transpop,1
2006,transpop,transpop,1
2007,pop rap,pop rap,43
2007,dance pop,dance pop,42
2007,pop,pop,41
2007,dance pop,pop,34
2007,dance pop,pop rap,27
2007,rap,rap,27
2007,pop rap,rap,26
2007,hip pop,hip pop,23
2007,urban contemporary,urban contemporary,22
2007,pop,pop rap,22
2007,hip hop,hip hop,22
2007,r&b,r&b,21
2007,dance pop,urban contemporary,21
2007,dance pop,r&b,20
2007,hip hop,pop rap,20
2007,hip hop,rap,20
2007,dance pop,hip pop,19
2007,pop rap,southern hip hop,19
2007,southern hip hop,southern hip hop,19
2007,pop,r&b,18
2007,pop,urban contemporary,18
2007,r&b,urban contemporary,18
2007,hip pop,pop rap,18
2007,pop rap,urban contemporary,17
2007,hip pop,urban contemporary,17
2007,pop rap,trap music,16
2007,rap,southern hip hop,16
2007,trap music,trap music,16
2007,hip pop,pop,15
2007,pop rock,pop rock,15
2007,pop rap,r&b,15
2007,rap,trap music,15
2007,hip pop,r&b,15
2007,dance pop,hip hop,14
2007,dance pop,rap,14
2007,gangster rap,gangster rap,14
2007,gangster rap,pop rap,14
2007,gangster rap,rap,14
2007,post-teen pop,post-teen pop,13
2007,hip pop,rap,13
2007,dance pop,post-teen pop,12
2007,pop,post-teen pop,12
2007,southern hip hop,trap music,12
2007,dirty south rap,dirty south rap,12
2007,dirty south rap,pop rap,12
2007,dirty south rap,southern hip hop,12
2007,neo mellow,neo mellow,11
2007,neo mellow,pop rock,11
2007,hip hop,hip pop,11
2007,hip hop,pop,10
2007,hip hop,southern hip hop,10
2007,hip hop,trap music,10
2007,hip hop,urban contemporary,10
2007,pop,rap,10
2007,gangster rap,trap music,10
2007,pop,pop rock,9
2007,dance pop,southern hip hop,9
2007,rap,urban contemporary,9
2007,dirty south rap,rap,9
2007,dirty south rap,trap music,9
2007,gangster rap,southern hip hop,9
2007,pop punk,pop punk,9
2007,gangster rap,hip hop,9
2007,post-grunge,post-grunge,9
2007,hip pop,southern hip hop,9
2007,hip hop,r&b,8
2007,r&b,rap,8
2007,dirty south rap,gangster rap,8
2007,dance pop,trap music,7
2007,southern hip hop,urban contemporary,7
2007,atl hip hop,atl hip hop,7
2007,atl hip hop,pop rap,7
2007,neo mellow,pop,7
2007,hip pop,trap music,7
2007,r&b,southern hip hop,6
2007,atl hip hop,dirty south rap,6
2007,atl hip hop,southern hip hop,6
2007,alternative metal,alternative metal,6
2007,alternative metal,post-grunge,6
2007,dance pop,deep pop r&b,6
2007,deep pop r&b,deep pop r&b,6
2007,deep pop r&b,hip pop,6
2007,deep pop r&b,pop rap,6
2007,deep pop r&b,r&b,6
2007,deep pop r&b,urban contemporary,6
2007,emo,emo,6
2007,emo,pop punk,6
2007,gangster rap,hip pop,6
2007,neo soul,neo soul,6
2007,dance pop,pop rock,5
2007,pop rap,post-teen pop,5
2007,pop,southern hip hop,5
2007,atl hip hop,rap,5
2007,atl hip hop,trap music,5
2007,alternative metal,nu metal,5
2007,nu metal,nu metal,5
2007,nu metal,post-grunge,5
2007,pop rock,post-grunge,5
2007,modern rock,modern rock,5
2007,hip pop,neo soul,5
2007,neo soul,r&b,5
2007,neo soul,urban contemporary,5
2007,post-teen pop,urban contemporary,4
2007,pop rock,post-teen pop,4
2007,pop,trap music,4
2007,trap music,urban contemporary,4
2007,atl hip hop,gangster rap,4
2007,pop punk,pop rock,4
2007,dirty south rap,hip hop,4
2007,deep pop r&b,pop,4
2007,dance pop,gangster rap,4
2007,dirty south rap,hip pop,4
2007,dance pop,neo soul,4
2007,neo soul,pop,4
2007,east coast hip hop,east coast hip hop,4
2007,east coast hip hop,hip hop,4
2007,east coast hip hop,pop rap,4
2007,east coast hip hop,rap,4
2007,post-teen pop,r&b,3
2007,hip pop,post-teen pop,3
2007,r&b,trap music,3
2007,neo mellow,pop punk,3
2007,pop,pop punk,3
2007,atl hip hop,dance pop,3
2007,dance pop,dirty south rap,3
2007,alternative metal,pop rock,3
2007,neo mellow,post-grunge,3
2007,neon pop punk,neon pop punk,3
2007,neon pop punk,pop punk,3
2007,modern rock,neo mellow,3
2007,modern rock,pop rock,3
2007,gangster rap,hardcore hip hop,3
2007,hardcore hip hop,hardcore hip hop,3
2007,hardcore hip hop,hip hop,3
2007,hardcore hip hop,pop rap,3
2007,hardcore hip hop,rap,3
2007,hardcore hip hop,trap music,3
2007,miami hip hop,miami hip hop,3
2007,miami hip hop,pop rap,3
2007,modern rock,pop punk,3
2007,deep pop r&b,rap,3
2007,deep pop r&b,southern hip hop,3
2007,dance pop,east coast hip hop,3
2007,east coast hip hop,hip pop,3
2007,dance pop,neo mellow,3
2007,neo mellow,post-teen pop,3
2007,atl hip hop,crunk,2
2007,crunk,crunk,2
2007,crunk,dirty south rap,2
2007,crunk,gangster rap,2
2007,crunk,pop rap,2
2007,crunk,rap,2
2007,crunk,southern hip hop,2
2007,crunk,trap music,2
2007,g funk,g funk,2
2007,g funk,hip hop,2
2007,g funk,rap,2
2007,canadian pop,canadian pop,2
2007,canadian pop,dance pop,2
2007,canadian pop,pop,2
2007,atl hip hop,hip hop,2
2007,alternative metal,neo mellow,2
2007,nu metal,pop rock,2
2007,modern rock,pop,2
2007,neo mellow,piano rock,2
2007,piano rock,piano rock,2
2007,piano rock,pop,2
2007,piano rock,pop rock,2
2007,atl hip hop,hip pop,2
2007,dance pop,miami hip hop,2
2007,miami hip hop,urban contemporary,2
2007,emo,modern rock,2
2007,alternative metal,canadian rock,2
2007,canadian rock,canadian rock,2
2007,canadian rock,nu metal,2
2007,canadian rock,post-grunge,2
2007,deep pop r&b,hip hop,2
2007,deep pop r&b,trap music,2
2007,east coast hip hop,pop,2
2007,east coast hip hop,r&b,2
2007,deep pop r&b,neo soul,2
2007,neo soul,pop rap,2
2007,dance pop,hardcore hip hop,2
2007,east coast hip hop,gangster rap,2
2007,hardcore hip hop,hip pop,2
2007,gangster rap,urban contemporary,2
2007,alternative metal,rap rock,2
2007,nu metal,rap rock,2
2007,post-grunge,rap rock,2
2007,rap rock,rap rock,2
2007,emo,pop rock,2
2007,pop punk,post-grunge,2
2007,hip hop,miami hip hop,2
2007,miami hip hop,rap,2
2007,miami hip hop,southern hip hop,2
2007,miami hip hop,trap music,2
2007,permanent wave,permanent wave,2
2007,permanent wave,rock,2
2007,rock,rock,2
2007,emo,neon pop punk,2
2007,funk metal,funk metal,2
2007,funk metal,post-grunge,2
2007,dance pop,europop,1
2007,europop,europop,1
2007,europop,hip pop,1
2007,europop,pop,1
2007,europop,pop rock,1
2007,europop,post-teen pop,1
2007,hip pop,pop rock,1
2007,contemporary country,contemporary country,1
2007,contemporary country,country,1
2007,contemporary country,country dawn,1
2007,contemporary country,dance pop,1
2007,contemporary country,pop,1
2007,contemporary country,post-teen pop,1
2007,country,country,1
2007,country,country dawn,1
2007,country,dance pop,1
2007,country,pop,1
2007,country,post-teen pop,1
2007,country dawn,country dawn,1
2007,country dawn,dance pop,1
2007,country dawn,pop,1
2007,country dawn,post-teen pop,1
2007,g funk,gangster rap,1
2007,g funk,pop rap,1
2007,g funk,west coast rap,1
2007,gangster rap,west coast rap,1
2007,hip hop,west coast rap,1
2007,pop rap,west coast rap,1
2007,rap,west coast rap,1
2007,west coast rap,west coast rap,1
2007,canadian latin,canadian latin,1
2007,canadian latin,canadian pop,1
2007,canadian latin,dance pop,1
2007,canadian latin,pop,1
2007,canadian latin,pop rock,1
2007,canadian pop,pop rock,1
2007,canadian pop,candy pop,1
2007,canadian pop,post-teen pop,1
2007,candy pop,candy pop,1
2007,candy pop,dance pop,1
2007,candy pop,pop,1
2007,candy pop,post-teen pop,1
2007,detroit hip hop,detroit hip hop,1
2007,detroit hip hop,g funk,1
2007,detroit hip hop,hip hop,1
2007,detroit hip hop,rap,1
2007,neo mellow,nu metal,1
2007,deep pop r&b,post-teen pop,1
2007,dance pop,emo,1
2007,dance pop,pop punk,1
2007,emo,pop,1
2007,emo,pop rap,1
2007,pop punk,pop rap,1
2007,modern rock,piano rock,1
2007,chicago rap,chicago rap,1
2007,chicago rap,hip hop,1
2007,chicago rap,pop rap,1
2007,chicago rap,rap,1
2007,miami hip hop,pop,1
2007,miami hip hop,post-teen pop,1
2007,hip hop,neo soul,1
2007,alternative metal,rap metal,1
2007,nu metal,rap metal,1
2007,post-grunge,rap metal,1
2007,rap metal,rap metal,1
2007,hip hop,new orleans rap,1
2007,new orleans rap,new orleans rap,1
2007,new orleans rap,pop,1
2007,new orleans rap,pop rap,1
2007,new orleans rap,rap,1
2007,new orleans rap,trap music,1
2007,east coast hip hop,hardcore hip hop,1
2007,east coast hip hop,trap music,1
2007,gangster rap,pop,1
2007,hardcore hip hop,pop,1
2007,hardcore hip hop,urban contemporary,1
2007,pop rock,rap rock,1
2007,neo mellow,singer-songwriter,1
2007,pop,singer-songwriter,1
2007,pop rock,singer-songwriter,1
2007,singer-songwriter,singer-songwriter,1
2007,emo,post-grunge,1
2007,emo,screamo,1
2007,pop punk,screamo,1
2007,pop rock,screamo,1
2007,post-grunge,screamo,1
2007,screamo,screamo,1
2007,modern rock,post-grunge,1
2007,pop,post-grunge,1
2007,deep southern trap,deep southern trap,1
2007,deep southern trap,dirty south rap,1
2007,deep southern trap,gangster rap,1
2007,deep southern trap,hip pop,1
2007,deep southern trap,pop rap,1
2007,deep southern trap,rap,1
2007,deep southern trap,southern hip hop,1
2007,deep southern trap,trap music,1
2007,dirty south rap,miami hip hop,1
2007,gangster rap,miami hip hop,1
2007,irish rock,irish rock,1
2007,irish rock,modern rock,1
2007,irish rock,neo mellow,1
2007,irish rock,permanent wave,1
2007,irish rock,pop rock,1
2007,irish rock,rock,1
2007,modern rock,permanent wave,1
2007,modern rock,rock,1
2007,neo mellow,permanent wave,1
2007,neo mellow,rock,1
2007,permanent wave,pop rock,1
2007,pop rock,rock,1
2007,colombian pop,colombian pop,1
2007,colombian pop,dance pop,1
2007,colombian pop,latin,1
2007,colombian pop,latin pop,1
2007,colombian pop,mexican pop,1
2007,colombian pop,pop,1
2007,dance pop,latin,1
2007,dance pop,latin pop,1
2007,dance pop,mexican pop,1
2007,latin,latin,1
2007,latin,latin pop,1
2007,latin,mexican pop,1
2007,latin,pop,1
2007,latin pop,latin pop,1
2007,latin pop,mexican pop,1
2007,latin pop,pop,1
2007,mexican pop,mexican pop,1
2007,mexican pop,pop,1
2007,dance pop,escape room,1
2007,dance pop,trap queen,1
2007,east coast hip hop,escape room,1
2007,east coast hip hop,southern hip hop,1
2007,east coast hip hop,trap queen,1
2007,east coast hip hop,urban contemporary,1
2007,escape room,escape room,1
2007,escape room,hip hop,1
2007,escape room,hip pop,1
2007,escape room,pop,1
2007,escape room,pop rap,1
2007,escape room,r&b,1
2007,escape room,rap,1
2007,escape room,southern hip hop,1
2007,escape room,trap queen,1
2007,escape room,urban contemporary,1
2007,hip hop,trap queen,1
2007,hip pop,trap queen,1
2007,pop,trap queen,1
2007,pop rap,trap queen,1
2007,r&b,trap queen,1
2007,rap,trap queen,1
2007,southern hip hop,trap queen,1
2007,trap queen,trap queen,1
2007,trap queen,urban contemporary,1
2007,dance pop,piano rock,1
2007,neo mellow,pop rap,1
2007,piano rock,pop rap,1
2007,pop rap,pop rock,1
2007,dance pop,folk-pop,1
2007,dance pop,viral pop,1
2007,folk-pop,folk-pop,1
2007,folk-pop,neo mellow,1
2007,folk-pop,pop,1
2007,folk-pop,pop rock,1
2007,folk-pop,post-teen pop,1
2007,folk-pop,viral pop,1
2007,neo mellow,viral pop,1
2007,pop,viral pop,1
2007,pop rock,viral pop,1
2007,post-teen pop,viral pop,1
2007,viral pop,viral pop,1
2007,australian pop,australian pop,1
2007,australian pop,dance pop,1
2007,australian pop,neo mellow,1
2007,australian pop,pop,1
2007,australian pop,pop rock,1
2007,australian pop,post-teen pop,1
2007,australian pop,talent show,1
2007,australian pop,uk pop,1
2007,dance pop,talent show,1
2007,dance pop,uk pop,1
2007,neo mellow,talent show,1
2007,neo mellow,uk pop,1
2007,pop,talent show,1
2007,pop,uk pop,1
2007,pop rock,talent show,1
2007,pop rock,uk pop,1
2007,post-teen pop,talent show,1
2007,post-teen pop,uk pop,1
2007,talent show,talent show,1
2007,talent show,uk pop,1
2007,uk pop,uk pop,1
2007,bassline,bassline,1
2007,bassline,dance pop,1
2007,bassline,deep pop r&b,1
2007,bassline,hip pop,1
2007,bassline,neo soul,1
2007,bassline,pop rap,1
2007,bassline,r&b,1
2007,bassline,urban contemporary,1
2007,alabama rap,alabama rap,1
2007,alabama rap,dirty south rap,1
2007,alabama rap,gangster rap,1
2007,alabama rap,pop rap,1
2007,alabama rap,rap,1
2007,alabama rap,southern hip hop,1
2007,alabama rap,trap music,1
2007,british soul,british soul,1
2007,british soul,neo soul,1
2007,emo,neo mellow,1
2007,emo,post-teen pop,1
2007,neo mellow,neon pop punk,1
2007,neon pop punk,pop rock,1
2007,neon pop punk,post-teen pop,1
2007,pop punk,post-teen pop,1
2007,emo,indie pop,1
2007,emo,pop emo,1
2007,indie pop,indie pop,1
2007,indie pop,modern rock,1
2007,indie pop,neon pop punk,1
2007,indie pop,pop emo,1
2007,indie pop,pop punk,1
2007,modern rock,neon pop punk,1
2007,modern rock,pop emo,1
2007,neon pop punk,pop emo,1
2007,pop emo,pop emo,1
2007,pop emo,pop punk,1
2007,deep pop r&b,miami hip hop,1
2007,hip pop,miami hip hop,1
2007,miami hip hop,r&b,1
2007,chicano rap,chicano rap,1
2007,chicano rap,dance pop,1
2007,chicano rap,dirty south rap,1
2007,chicano rap,gangster rap,1
2007,chicano rap,hip hop,1
2007,chicano rap,hip pop,1
2007,chicano rap,latin hip hop,1
2007,chicano rap,pop rap,1
2007,chicano rap,rap,1
2007,chicano rap,southern hip hop,1
2007,chicano rap,urban contemporary,1
2007,dance pop,latin hip hop,1
2007,dirty south rap,latin hip hop,1
2007,dirty south rap,urban contemporary,1
2007,gangster rap,latin hip hop,1
2007,hip hop,latin hip hop,1
2007,hip pop,latin hip hop,1
2007,latin hip hop,latin hip hop,1
2007,latin hip hop,pop rap,1
2007,latin hip hop,rap,1
2007,latin hip hop,southern hip hop,1
2007,latin hip hop,urban contemporary,1
2007,dance pop,dancehall,1
2007,dancehall,dancehall,1
2007,alternative rock,alternative rock,1
2007,alternative rock,funk metal,1
2007,alternative rock,funk rock,1
2007,alternative rock,permanent wave,1
2007,alternative rock,post-grunge,1
2007,alternative rock,rock,1
2007,funk metal,funk rock,1
2007,funk metal,permanent wave,1
2007,funk metal,rock,1
2007,funk rock,funk rock,1
2007,funk rock,permanent wave,1
2007,funk rock,post-grunge,1
2007,funk rock,rock,1
2007,permanent wave,post-grunge,1
2007,post-grunge,rock,1
2007,crunk,hip pop,1
